HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;;WGS84 Y
1;Karlsplatz (Stachus);München;de:09162:1;48,1393653703985;;11,5653864723266
2;Marienplatz;München;de:09162:2;48,1364342160178;;11,5776511503947
3;Isartor;München;de:09162:3;48,1338899412007;;11,5828176253145
4;Rosenheimer Platz;München;de:09162:4;48,1285874606085;;11,5938895812341
5;Ostbahnhof;München;de:09162:5;48,1281372572089;;11,604062351127
6;Hauptbahnhof (S, U, Bus, Tram);München;de:09162:6;48,1403114185532;;11,5611056053238
7;Hackerbrücke;München;de:09162:7;48,1435373074276;;11,548769289838
8;Donnersbergerbrücke;München;de:09162:8;48,1426715356568;;11,5346138575063
9;Laim;München;de:09162:9;48,1431246979771;;11,5031794219053
10;Pasing;München;de:09162:10;48,1488327948459;;11,4606302423126
11;Leonrodplatz;München;de:09162:11;48,1594592645441;;11,5474201120767
12;Hochschule München (Lothstr.);München;de:09162:12;48,1542681140481;;11,5538230200812
13;Sandstraße;München;de:09162:13;48,1505793539937;;11,5581018197675
15;Karlstraße;München;de:09162:15;48,1447754913329;;11,5596297436071
16;Lenbachplatz;München;de:09162:16;48,1408603049893;;11,5683165557013
17;Nationaltheater;München;de:09162:17;48,1393606716372;;11,5786349213558
18;Kammerspiele;München;de:09162:18;48,1385224221273;;11,5830623135032
19;Maxmonument;München;de:09162:19;48,1375512216391;;11,5880818105844
20;Theatinerstraße;München;de:09162:20;48,1394833221208;;11,5753016543078
21;Maximilianeum;München;de:09162:21;48,1360682321895;;11,5959535149223
22;Flurstraße;München;de:09162:22;48,1356222852876;;11,6047975937506
23;Grillparzerstraße;München;de:09162:23;48,1363115878345;;11,6091320493297
25;Alter Messeplatz;München;de:09162:25;48,1345521277157;;11,5462817769242
26;Isartor/Zweibrückenstraße;München;de:09162:26;48,1327685729765;;11,5835924786361
27;Ridlerstraße;München;de:09162:27;48,130665968192;;11,5392361100529
29;Landshuter Allee;München;de:09162:29;48,1517102594054;;11,5369379582714
30;Poccistraße;München;de:09162:30;48,1250861777289;;11,5496157754975
31;Hirschgarten;München;de:09162:31;48,1435176565544;;11,5194754651342
32;Hochschule München;München;de:09162:32;48,1553902134664;;11,5532891173896
34;Nordbad;München;de:09162:34;48,1609239614438;;11,5634034099668
35;Görresstraße;München;de:09162:35;48,1559820209298;;11,5621952794724
36;Georgenstraße;München;de:09162:36;48,1551615679522;;11,5834519104331
38;Müllerstraße;München;de:09162:38;48,1313662359656;;11,5715128088251
40;Goetheplatz;München;de:09162:40;48,1295449840472;;11,5584029574365
41;Eduard-Schmid-Straße;München;de:09162:41;48,1262655026552;;11,5784194918022
42;Mariahilfplatz;München;de:09162:42;48,124350584076;;11,5810679292979
43;Kurfürstenplatz;München;de:09162:43;48,1603377097963;;11,5749684962739
44;Winzererstraße;München;de:09162:44;48,1576916510441;;11,5600704691989
45;Infanteriestraße Süd;München;de:09162:45;48,1564999886628;;11,5588843935914
46;Haidenauplatz;München;de:09162:46;48,1324475834246;;11,6100614535229
47;Elisabethplatz;München;de:09162:47;48,15763983582;;11,5750041893396
48;Nordendstraße;München;de:09162:48;48,1548803480453;;11,5754032811934
49;Schellingstraße;München;de:09162:49;48,1510232554776;;11,5732578448795
50;Sendlinger Tor;München;de:09162:50;48,1332986232598;;11,5663914782398
51;Pinakotheken;München;de:09162:51;48,1479761503241;;11,5712806932019
52;Karolinenplatz;München;de:09162:52;48,1453798209796;;11,569609084588
53;Ottostraße;München;de:09162:53;48,1423331560321;;11,5677667325439
54;Donnersbergerstraße;München;de:09162:54;48,1462830132408;;11,5358847711238
55;Hermann-Lingg-Straße;München;de:09162:55;48,1390338624462;;11,5516437903201
56;Georg-Hirth-Platz;München;de:09162:56;48,1346081512474;;11,5560353007024
57;Beethovenplatz;München;de:09162:57;48,1331498257097;;11,5580093503164
58;Kapuzinerplatz/ Arbeitsagentur;München;de:09162:58;48,1267571207464;;11,5584268230222
59;Kapuzinerstraße;München;de:09162:59;48,1251334647588;;11,561866087673
60;Odeonsplatz;München;de:09162:60;48,1429187428204;;11,5777324106972
61;Baldeplatz;München;de:09162:61;48,1233724975112;;11,5670793622746
62;Claude-Lorrain-Straße;München;de:09162:62;48,1210863427552;;11,5713967054798
63;Humboldtstraße;München;de:09162:63;48,1194911087576;;11,5753319063129
64;Barthstraße;München;de:09162:64;48,140279409288;;11,5302147535956
65;Trappentreustraße;München;de:09162:65;48,1400086669207;;11,5344094702339
66;Schrenkstraße;München;de:09162:66;48,1396225563539;;11,5412790573545
67;Holzapfelstraße;München;de:09162:67;48,1392409087403;;11,547100455053
68;Reichenbachplatz;München;de:09162:68;48,1332827251448;;11,5766155974011
69;Deutsches Museum;München;de:09162:69;48,1318513410689;;11,586112145844
70;Universität;München;de:09162:70;48,1490083990794;;11,5805047275461
71;Am Gasteig;München;de:09162:71;48,1328421779667;;11,5915856005624
72;Wiener Platz;München;de:09162:72;48,1340891282399;;11,5957943614105
73;Friedensengel/Villa Stuck;München;de:09162:73;48,1407321820681;;11,6000689672441
74;Holbeinstraße;München;de:09162:74;48,1431917820284;;11,6013398925443
75;Sternwartstraße;München;de:09162:75;48,1460852622592;;11,6032526314404
76;Herkomerplatz;München;de:09162:76;48,1508710721822;;11,6089007169434
77;Mauerkircherstraße;München;de:09162:77;48,1488286573982;;11,6007721851576
78;Tivolistraße;München;de:09162:78;48,150064083936;;11,5965695532368
79;Paradiesstraße;München;de:09162:79;48,1463282081493;;11,592983874406
80;Giselastraße;München;de:09162:80;48,1571454374164;;11,5849278446178
81;Nationalmuseum/Haus der Kunst;München;de:09162:81;48,1430835783334;;11,5884810529514
82;Astallerstraße;München;de:09162:82;48,1355051376613;;11,5305135256021
83;Tumblingerstraße;München;de:09162:83;48,1232500256887;;11,5538495542339
84;Mariannenplatz;München;de:09162:84;48,135208096199;;11,5867301101236
85;Kazmairstraße;München;de:09162:85;48,1349886347269;;11,533984558122
86;Maxvorstadt/Samml. Brandhorst;München;de:09162:86;48,1483559398859;;11,5742609634517
87;Bergmannstraße;München;de:09162:87;48,1349124711862;;11,5373978296779
88;Wörthstraße;München;de:09162:88;48,132072869974;;11,5978656569411
89;Orleansstraße;München;de:09162:89;48,1252884255281;;11,5994633137821
90;Holzkirchner Bahnhof;München;de:09162:90;48,1391763303518;;11,5559153509204
91;Bundesfinanzhof;München;de:09162:91;48,1482423789145;;11,605493755642
92;Kustermannpark;München;de:09162:92;48,1241976483833;;11,6013120417852
93;Tal;München;de:09162:93;48,136017934831;;11,5794011936151
95;Technische Universität;München;de:09162:95;48,1483319389058;;11,5654318287686
96;Klenzestraße;München;de:09162:96;48,1253287475352;;11,5707301177217
97;Amalienstraße;München;de:09162:97;48,1477703278467;;11,5764159942372
100;München Hbf;München;de:09162:100;48,1412474236479;;11,5589342784226
101;Hans-Fischer-Straße;München;de:09162:101;48,1274321234383;;11,5447055305355
102;Gollierplatz;München;de:09162:102;48,1363120292794;;11,5343219272121
103;Schlörstraße;München;de:09162:103;48,1498930694393;;11,5368064527686
104;Albrechtstraße;München;de:09162:104;48,1556813652371;;11,5404372015443
105;Fasaneriestraße;München;de:09162:105;48,1573482266168;;11,5434734930862
106;Infanteriestraße;München;de:09162:106;48,161453200308;;11,5536667059184
107;Barbarastraße;München;de:09162:107;48,1614228191256;;11,5574442511282
108;Hohenzollernstraße;München;de:09162:108;48,1592423778135;;11,5853410895498
109;Friedrichstraße;München;de:09162:109;48,1599265027399;;11,5805502722416
110;Königsplatz;München;de:09162:110;48,1461771032104;;11,5639986570548
111;Regerplatz;München;de:09162:111;48,1248557923304;;11,5889891405251
112;Viktualienmarkt;München;de:09162:112;48,1350931951936;;11,5749347447316
113;Blumenstraße;München;de:09162:113;48,1331561982898;;11,5740102651743
114;Gärtnerplatztheater;München;de:09162:114;48,1322434181152;;11,575240358186
115;Baaderstraße;München;de:09162:115;48,1299796657981;;11,5783891380283
116;Schweigerstraße;München;de:09162:116;48,1267407900466;;11,5829829050388
117;Taubenstraße;München;de:09162:117;48,1218873689156;;11,578871654741
118;Kirchenstraße;München;de:09162:118;48,1331229731705;;11,6050451354026
119;Boschbrücke;München;de:09162:119;48,1309655666173;;11,5823979441027
120;Theresienstraße;München;de:09162:120;48,1512233926465;;11,5642650834448
121;Reitmorstraße/Sammlung Schack;München;de:09162:121;48,1419958489961;;11,593676494972
122;Ludwigsbrücke;München;de:09162:122;48,1325676969202;;11,5852465740676
123;Königinstraße;München;de:09162:123;48,1437634570815;;11,5849683956235
124;Von-der-Tann-Straße;München;de:09162:124;48,1452970088559;;11,5788282917445
125;Türkenstraße;München;de:09162:125;48,1502777687485;;11,5759518906667
126;Arcisstraße;München;de:09162:126;48,1517511437388;;11,5706848252943
127;Luisenstraße;München;de:09162:127;48,1524789740884;;11,5681117332486
128;Augustenstraße;München;de:09162:128;48,1531002493292;;11,5659157895251
129;Roecklplatz;München;de:09162:129;48,1206987315342;;11,5616082492186
130;Josephsplatz;München;de:09162:130;48,1547743293879;;11,5662645840089
131;St.-Jakobs-Platz;München;de:09162:131;48,1353362459397;;11,5725680987686
132;Hirschauer Straße;München;de:09162:132;48,1506442024518;;11,5953017038527
133;Galileiplatz;München;de:09162:133;48,1442442051651;;11,6066262447977
134;Wehrlestraße;München;de:09162:134;48,1482242124332;;11,6080741496257
135;Chinesischer Turm;München;de:09162:135;48,1527960143711;;11,5934300864994
136;Thiemestraße;München;de:09162:136;48,1566465308454;;11,5887491155802
137;Am Tucherpark;München;de:09162:137;48,1527710327972;;11,5991288508004
138;Schwester-Eubulina-Platz;München;de:09162:138;48,1234586130015;;11,5931508721405
139;Auerfeldstraße;München;de:09162:139;48,1236493542049;;11,5962388243649
140;Hohenzollernplatz;München;de:09162:140;48,1611660817649;;11,5679851539145
141;Stephansplatz;München;de:09162:141;48,1307781719472;;11,5657812554176
142;Maistraße;München;de:09162:142;48,1293612503743;;11,5620988568108
143;Waltherstraße;München;de:09162:143;48,1275331335526;;11,5638204220794
144;Zenettistraße;München;de:09162:144;48,1224696716172;;11,5590545319261
145;ZOB;München;de:09162:145;48,1423904033372;;11,5498543131099
146;Ehrengutstraße;München;de:09162:146;48,1213838979145;;11,5573445363056
149;Reichersbeuern Gh. Altwirt;Reichersbeuern;de:09173:149;47,766848370848;;11,6327280230975
150;Fraunhoferstraße;München;de:09162:150;48,1278851198246;;11,5761897245507
151;Corneliusbrücke;München;de:09162:151;48,1292993339434;;11,57925446771
152;Aurbacherstraße;München;de:09162:152;48,1223962182466;;11,5902847810214
153;Dom-Pedro-Straße;München;de:09162:153;48,1596805228717;;11,5374712127727
156;Elisenstraße;München;de:09162:156;48,1424448803227;;11,5616383748087
157;Nymphenburg Süd;München;de:09162:157;48,1463498211523;;11,5023689106486
158;Hubertusbrunnen;München;de:09162:158;48,1592012007051;;11,5301497843703
159;Kolumbusplatz (Nord);München;de:09162:159;48,1206468327891;;11,5765715372972
160;Kolumbusplatz;München;de:09162:160;48,1190727364638;;11,5765038661858
161;St.-Cajetan-Straße;München;de:09162:161;48,1213745761077;;11,5989698518934
162;Kolumbusplatz/Humboldtstraße;München;de:09162:162;48,1192230974943;;11,5758176375586
163;Volkartstraße Ost;München;de:09162:163;48,1562899867714;;11,5374613243113
164;Hanebergstraße;München;de:09162:164;48,1626301285572;;11,5374178465071
165;Schrannenhalle;München;de:09162:165;48,1341299391215;;11,5746739804011
166;Marienplatz Süd;München;de:09162:166;48,1355563655014;;11,573721729832
170;Stiglmaierplatz;München;de:09162:170;48,1471284362626;;11,5587630148935
180;Maillingerstraße;München;de:09162:180;48,1502569698283;;11,5446114570845
185;Gaiglstraße;München;de:09162:185;48,1524293972802;;11,5504655142336
190;Rotkreuzplatz;München;de:09162:190;48,1529824250642;;11,5334993060882
197;Oskar-von-Miller-Ring;München;de:09162:197;48,1453569101895;;11,5755489097128
200;Westfriedhof;München;de:09162:200;48,1693117450165;;11,5284442360651
201;Dantebad;München;de:09162:201;48,1665378190419;;11,5274748028662
202;Klugstraße;München;de:09162:202;48,1642416141687;;11,5289611559725
203;St.-Galler-Straße;München;de:09162:203;48,1597148452739;;11,5304004952803
204;Neuhausen;München;de:09162:204;48,1563645001799;;11,5314256610086
205;Volkartstraße;München;de:09162:205;48,1551193324162;;11,5326332008276
206;Sadelerstraße;München;de:09162:206;48,1686032772218;;11,5223874029221
207;Winthirplatz;München;de:09162:207;48,1519074437892;;11,5279180781254
209;Dankwartstraße;München;de:09162:209;48,1513682948407;;11,5236626431467
210;Amalienburgstraße;München;de:09162:210;48,1656454421728;;11,4931754382457
211;Botanischer Garten;München;de:09162:211;48,1644635676637;;11,5026241178776
212;Maria-Ward-Straße;München;de:09162:212;48,1637357743873;;11,5069597590554
213;Dall'Armistraße;München;de:09162:213;48,1614339289759;;11,5112833249322
214;Schloss Nymphenburg;München;de:09162:214;48,1585478045076;;11,5114585594942
215;Romanplatz;München;de:09162:215;48,155643407069;;11,5115667424199
216;Steubenplatz;München;de:09162:216;48,1501220720293;;11,520260568983
217;Briefzentrum;München;de:09162:217;48,1490332193536;;11,5244368114562
218;Burghausener Straße;München;de:09162:218;48,1472736399506;;11,5295731510285
219;Kriemhildenstraße;München;de:09162:219;48,1521523246648;;11,5154301955641
220;Renatastraße;München;de:09162:220;48,1566414143124;;11,5265709270336
221;Hubertusstraße;München;de:09162:221;48,1559571969536;;11,5198836634402
222;Marsstraße;München;de:09162:222;48,1450390035437;;11,5418893235653
223;Deroystraße;München;de:09162:223;48,1442434806972;;11,5453902211177
224;Mettenstraße;München;de:09162:224;48,1682196471467;;11,5145261802069
225;Herthastraße;München;de:09162:225;48,149294887629;;11,5033484088631
226;Kemnatenstraße;München;de:09162:226;48,1513039199573;;11,5041623056183
227;Hirschgartenallee;München;de:09162:227;48,1528856580341;;11,5080984651238
228;Nederlinger Straße;München;de:09162:228;48,1699843187637;;11,5107450770509
229;Netzerstraße;München;de:09162:229;48,1760837063467;;11,5069759921967
230;Skagerrakstraße;München;de:09162:230;48,1727455692944;;11,5045071357641
231;Baubergerstraße;München;de:09162:231;48,1770868251679;;11,506011693066
232;Hopfenstraße;München;de:09162:232;48,1423631627539;;11,5544097984187
233;Amphionpark;München;de:09162:233;48,1734470651646;;11,5150684992027
234;Schragenhofstraße;München;de:09162:234;48,1725109409346;;11,5022371556595
235;Lustheimstraße;München;de:09162:235;48,163778982771;;11,4860018442459
236;In den Kirschen;München;de:09162:236;48,1672361951128;;11,5095343514538
237;Bunzlauer Platz;München;de:09162:237;48,1791779770171;;11,5071077242033
238;Winfriedstraße;München;de:09162:238;48,147423936625;;11,5032723674382
239;Nederlinger Straße (West);München;de:09162:239;48,1707137841509;;11,508869330562
240;Theresienwiese;München;de:09162:240;48,1356545024004;;11,5521971589653
250;Schwanthalerhöhe;München;de:09162:250;48,1334649656037;;11,5397485023829
251;Theresienhöhe;München;de:09162:251;48,1325543915739;;11,5459769181912
260;Westendstraße;München;de:09162:260;48,1343757659445;;11,5226910692031
270;Friedenheimer Straße;München;de:09162:270;48,1351286159156;;11,5113580352161
280;Laimer Platz;München;de:09162:280;48,1354703625896;;11,5029575974053
285;Stadtwerke München;München;de:09162:285;48,1712449310654;;11,5305508229537
290;Olympiasee;München;de:09162:290;48,1714506255265;;11,5459568137435
291;Sapporobogen;München;de:09162:291;48,1694386564979;;11,5375583665841
292;Angererstraße;München;de:09162:292;48,1674528980441;;11,5705136539125
293;Georg-Birk-Straße;München;de:09162:293;48,1639571533539;;11,5569788638771
294;Ackermannbogen;München;de:09162:294;48,1650423606072;;11,5562032675003
295;Olympiapark Süd;München;de:09162:295;48,1622917576068;;11,551911914831
296;Ackermannbogen;München;de:09162:296;48,1686070593737;;11,5594125988436
299;Margarete-Steiff-Straße;München;de:09162:299;48,1805298086825;;11,5015007086981
300;Moosach;München;de:09162:300;48,1804201569616;;11,5073647766005
301;Pelkovenstraße;München;de:09162:301;48,1810673162058;;11,5115003920667
302;Hugo-Troendle-Straße;München;de:09162:302;48,1793184021524;;11,5147577069321
303;Wintrichring;München;de:09162:303;48,1757963877136;;11,5220114275908
304;Hanauer Straße;München;de:09162:304;48,1725395167868;;11,5282398935253
305;Borstei;München;de:09162:305;48,1696812170692;;11,5330388545088
306;Olympiapark West;München;de:09162:306;48,1658696154479;;11,5378861639956
307;Heideckstraße;München;de:09162:307;48,1628741402968;;11,5422146876691
308;Gartenstraße;München;de:09162:308;48,1722524258228;;11,564947692804
309;Ackermannstraße;München;de:09162:309;48,1679084780857;;11,5649037170963
310;Fasanerie;München;de:09162:310;48,1969050394205;;11,5245056801586
311;Herzogstraße;München;de:09162:311;48,1634630098514;;11,5641750201108
312;Georg-Brauchle-Ring;München;de:09162:312;48,176392098422;;11,5290786007512
313;Ehrenbreitsteiner Straße;München;de:09162:313;48,1873085380408;;11,5287232013419
314;Riesstraße;München;de:09162:314;48,1845925911654;;11,5331456764257
316;Bingener Straße;München;de:09162:316;48,1821963166674;;11,5212123828462
318;Olympia-Einkaufszentrum West;München;de:09162:318;48,1840279224721;;11,5314025314788
319;Olympia-Einkaufszentrum Ost;München;de:09162:319;48,1831684891453;;11,5368164402309
320;Feldmoching;München;de:09162:320;48,2139124117978;;11,5402669141907
321;Olympia-Pressestadt;München;de:09162:321;48,1798946595158;;11,5367517633195
322;Lassallestraße;München;de:09162:322;48,1870677337471;;11,5336342892946
323;Olympiapark Nord;München;de:09162:323;48,1863449445293;;11,5417639158357
324;Lerchenauer Straße;München;de:09162:324;48,1860331397599;;11,5516515014689
325;Olympiapark Eissportstadion;München;de:09162:325;48,1760902970516;;11,55961750141
326;Curt-Mezger-Platz;München;de:09162:326;48,1812621652774;;11,5669155857751
328;Andernacher Straße;München;de:09162:328;48,1854471675117;;11,5244098031047
329;Anhalter Platz;München;de:09162:329;48,186847324202;;11,5622421685182
330;Gärtnerstraße;München;de:09162:330;48,177699447141;;11,5365429223122
331;Moosacher Straße;München;de:09162:331;48,1871766413881;;11,5660857868331
332;Olympia-Einkaufszentrum Süd;München;de:09162:332;48,1821601707943;;11,5321053657569
333;Dessauerstraße;München;de:09162:333;48,1807107135099;;11,5317285661408
334;Milbertshofener Platz;München;de:09162:334;48,1845430526716;;11,5664710888943
335;Schopenhauerstraße;München;de:09162:335;48,1793892365285;;11,5639192152013
336;Lüneburger Straße;München;de:09162:336;48,1831092407536;;11,5630673823807
337;Detmoldstraße;München;de:09162:337;48,1923720699693;;11,5653694689448
338;Schittgablerstraße;München;de:09162:338;48,1916967418402;;11,5487910739426
340;Petuelring;München;de:09162:340;48,1754511441718;;11,5665610772999
341;Himmelschlüsselstraße;München;de:09162:341;48,1954724539641;;11,5348628873001
342;Lerchenauer See;München;de:09162:342;48,1979483993954;;11,5355534528494
343;Max-Wönner-Straße;München;de:09162:343;48,1993519536237;;11,5357022096308
344;Franz-Sperr-Weg;München;de:09162:344;48,2038803149949;;11,5391188626247
345;Gneisenaustraße;München;de:09162:345;48,1786008752886;;11,5304030769638
346;Paidarstraße;München;de:09162:346;48,2148210518207;;11,5448742879489
347;Hasenbergl (Rainfarnstr.);München;de:09162:347;48,2136306857442;;11,5532275095746
349;Stanigplatz;München;de:09162:349;48,2165895277489;;11,5532421731148
350;Olympiazentrum;München;de:09162:350;48,1787050105407;;11,5566637369873
351;Stösserstraße;München;de:09162:351;48,2197789134482;;11,5570633224914
352;Irisstraße;München;de:09162:352;48,1966578571802;;11,5456940832176
353;Robinienstraße;München;de:09162:353;48,2006225325413;;11,5430761884747
354;Goldlackplatz;München;de:09162:354;48,200182816518;;11,550169521232
355;Gundermannstraße;München;de:09162:355;48,2041851370947;;11,5525561509181
356;Hasenbergl Süd;München;de:09162:356;48,2083039731639;;11,5525337776774
357;Ittlingerstraße;München;de:09162:357;48,2083344118946;;11,5557491521936
358;Hasenberglstraße;München;de:09162:358;48,2071287207216;;11,5602801900204
359;Feldmochinger Anger;München;de:09162:359;48,209088277098;;11,5438486367565
360;Olympia-Einkaufszentrum;München;de:09162:360;48,1819878282118;;11,5295384278841
362;Ratkisstraße;München;de:09162:362;48,2103771669751;;11,5560813410549
363;Pulverturmstraße;München;de:09162:363;48,2018145411381;;11,5534915617713
366;Gröbenzeller Straße;München;de:09162:366;48,1830936539966;;11,5079443495825
368;Feldmoching Bf. Ost;München;de:09162:368;48,2138162792728;;11,5432280928303
369;Riesstraße Süd;München;de:09162:369;48,1763315359085;;11,5363132028904
370;Moosacher St.-Martins-Platz;München;de:09162:370;48,1818022683154;;11,5173027902344
376;Merseburger Straße;München;de:09162:376;48,1859821903364;;11,5211368225799
377;Claudiusplatz;München;de:09162:377;48,1819979156026;;11,5254233488636
380;Oberwiesenfeld;München;de:09162:380;48,1861807024493;;11,5457058646701
381;Ludwigsfeld (Campingplatz);München;de:09162:381;48,1992975600188;;11,4970679846364
382;Am Blütenanger;München;de:09162:382;48,2017840466549;;11,506379955278
383;Pappelallee;München;de:09162:383;48,2004529956586;;11,5127019510427
384;Sonnentaustraße;München;de:09162:384;48,1992361981459;;11,5184710107217
385;Kuckucksblumenstraße;München;de:09162:385;48,1988658092225;;11,5223890340993
396;Frauenmantelanger;München;de:09162:396;48,2093621477638;;11,5682263537589
397;Pulverturm;München;de:09162:397;48,1960754125275;;11,5648673954515
398;Scheidplatz Süd;München;de:09162:398;48,1702615332679;;11,5736631596176
399;Olschewskibogen;München;de:09162:399;48,2002256422402;;11,5589132289717
400;Scheidplatz;München;de:09162:400;48,1714720070624;;11,5726851071247
401;Augustin-Rösch-Straße;München;de:09162:401;48,2012800214137;;11,5642045571969
402;Röblingweg;München;de:09162:402;48,2049906276264;;11,5728372948092
403;Feuchtwangerstraße;München;de:09162:403;48,2078132830695;;11,5676877232663
404;Trenkleweg;München;de:09162:404;48,2100228089111;;11,5717460172466
405;Weitlstraße;München;de:09162:405;48,2087675648672;;11,56318584377
406;Dientzenhoferstraße;München;de:09162:406;48,2033609959991;;11,5772096783456
407;Abtstraße;München;de:09162:407;48,1842286655933;;11,5786847416809
408;Weyprechtstraße;München;de:09162:408;48,2046778457359;;11,5637721672708
409;Rathenaustraße;München;de:09162:409;48,2006316120004;;11,5735730152083
410;Bonner Platz;München;de:09162:410;48,1669069553589;;11,5785306591255
413;Siedlung am Hart;München;de:09162:413;48,2011744583529;;11,5768913279462
414;Sudetendeutsche Straße;München;de:09162:414;48,1961527391554;;11,5783988142222
415;Euro-Industriepark West;München;de:09162:415;48,1926387340105;;11,5839960820655
416;Oberhofer Platz;München;de:09162:416;48,1875997277515;;11,5758462861056
417;Milbertshofener Straße;München;de:09162:417;48,1843964219333;;11,5753885386146
418;Mildred-Scheel-Bogen;München;de:09162:418;48,1753007008915;;11,5818100037449
419;Rümannstraße;München;de:09162:419;48,1755645448702;;11,5728393947685
420;Freimann;München;de:09162:420;48,1923942679041;;11,6145304102879
421;Karl-Theodor-Straße;München;de:09162:421;48,1668273778879;;11,5740142292898
422;Clemensstraße;München;de:09162:422;48,1634658594942;;11,5745528498924
423;Griegstraße;München;de:09162:423;48,1817421241044;;11,5849044278022
424;Altenheim Schwabing;München;de:09162:424;48,1760648448177;;11,5792624846683
425;Domagkstraße West;München;de:09162:425;48,1842952779326;;11,584641775557
426;Ingolstädter Straße;München;de:09162:426;48,187891720261;;11,5843975719454
427;Max-Bill-Straße;München;de:09162:427;48,187469067983;;11,5970565760067
428;Lilienthalallee Süd;München;de:09162:428;48,1869029407846;;11,6023598885753
429;Joseph-Dollinger-Bogen;München;de:09162:429;48,1864141567931;;11,6066807314835
430;Kieferngarten;München;de:09162:430;48,2026667901908;;11,6125027738153
431;Heckscherstraße;München;de:09162:431;48,1723710119873;;11,5823984862692
432;Wilhelm-Hertz-Straße;München;de:09162:432;48,1759611859944;;11,5853947438488
433;Parzivalplatz;München;de:09162:433;48,1711427402445;;11,5859444317219
434;Potsdamer Straße;München;de:09162:434;48,1673124635661;;11,5861903182239
435;Kölner Platz;München;de:09162:435;48,1701132908866;;11,5773616384005
436;Neuherbergstraße;München;de:09162:436;48,2103757992666;;11,5871356985386
437;Anton-Will-Straße;München;de:09162:437;48,2056870577215;;11,5862315562105
438;Heidemannstraße;München;de:09162:438;48,2009802227657;;11,58530081668
439;Gundelkoferstraße;München;de:09162:439;48,195859454671;;11,5843063312967
440;Werner-Egk-Bogen;München;de:09162:440;48,201457019669;;11,5980232749184
441;Paracelsusstraße;München;de:09162:441;48,2013371420877;;11,5895355465715
442;Grusonstraße;München;de:09162:442;48,2017375886989;;11,5934067652033
443;Euro-Industriepark Nord;München;de:09162:443;48,2008972950412;;11,6025880790723
444;Paul-Hindemith-Allee;München;de:09162:444;48,2005213691973;;11,6057254151966
445;Bernsteinweg;München;de:09162:445;48,2008749072647;;11,6118436367241
446;Rockefellerstraße;München;de:09162:446;48,2106835113888;;11,5753061362141
447;Rose-Pichler-Weg;München;de:09162:447;48,2108342263455;;11,5820863165686
448;Gertrud-Grunow-Straße;München;de:09162:448;48,1829800701927;;11,5966748202987
449;Untere Länge;München;de:09162:449;48,2058054754144;;11,5942356674374
451;Kollwitzstraße;München;de:09162:451;48,1982443549682;;11,5847713356801
452;Pündterplatz;München;de:09162:452;48,1626469196377;;11,5768448542497
453;Keilberthstraße;München;de:09162:453;48,2052936308623;;11,5995942978548
454;Gustav-Mahler-Straße;München;de:09162:454;48,2021671237109;;11,6031029366137
455;Bismarckstraße;München;de:09162:455;48,1624778015236;;11,582250150593
456;Ungererstraße;München;;48,1645704434377;;11,5864543172986
457;Zaunweg;München;de:09162:457;48,1807388744478;;11,6013048070322
458;Freiligrathstraße;München;de:09162:458;48,1781549604092;;11,5852291691044
459;Schwabinger Tor;München;de:09162:459;48,1727183157867;;11,5864292398908
460;Garching, Forschungszentrum;Garching (b München);de:09184:460;48,2648576635194;;11,6712180818262
464;Edmund-Rumpler-Straße;München;de:09162:464;48,1951092462781;;11,6089009769869
465;Lindberghstraße;München;de:09162:465;48,1917263456743;;11,6058465832213
466;Freimanner Hölzl;München;de:09162:466;48,1919713528205;;11,6012581671985
470;Fröttmaning;München;de:09162:470;48,2106992319329;;11,6183221820937
480;Garching-Hochbrück;Garching (b München);de:09184:480;48,2472255213533;;11,6308154980528
490;Garching;Garching (b München);de:09184:490;48,2494153537924;;11,6524923854475
500;Münchner Freiheit;München;de:09162:500;48,1618628486411;;11,5862878545643
501;Am Münchner Tor;München;de:09162:501;48,1761334356012;;11,5882842738193
502;Domagkstraße;München;de:09162:502;48,1842348656646;;11,5903712142871
503;Schwabing Nord;München;de:09162:503;48,1875294782197;;11,5912326414303
510;Dietlindenstraße;München;de:09162:510;48,1666256682993;;11,5902961443349
511;Osterwaldstraße;München;de:09162:511;48,1634362208082;;11,5962901105674
512;Herzogpark;München;de:09162:512;48,1560899908062;;11,607073480919
513;Barlachstraße;München;de:09162:513;48,1774994507064;;11,5756336602134
518;Amsterdamer Straße;München;de:09162:518;48,1696068696143;;11,5992129715796
520;Nordfriedhof;München;de:09162:520;48,1733957127856;;11,5973952530208
530;Alte Heide;München;de:09162:530;48,1794708612901;;11,603923340678
540;Studentenstadt;München;de:09162:540;48,1832890612251;;11,6080225056935
541;Situlistraße;München;de:09162:541;48,1901133549545;;11,6155427721484
542;Floriansmühlstraße;München;de:09162:542;48,1916422942491;;11,6209921251719
543;Emmerigweg;München;de:09162:543;48,1953845620146;;11,6240583368803
544;Josef-Wirth-Weg;München;de:09162:544;48,1990252939956;;11,6263455068964
545;Großlappen;München;de:09162:545;48,2044316100076;;11,6295485510199
546;Wallnerstraße;München;de:09162:546;48,2103701389944;;11,6332866701026
547;Fröttmaning Auensiedlung;München;de:09162:547;48,2145680804476;;11,6355173831437
548;Bayerischer Rundfunk;München;de:09162:548;48,1901073842134;;11,627405516628
